MS_system,Package,Class,Method,Ci,Di,Fin,Fout,IOVars,MCLC,NBD,NCOMP,NOP,NVAR,Si,TLOC,VG
train-ticket,org.myproject.ms.monitoring.mtc,SMProp.Span,public String getAcceptedName(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.mtc,SMProp.Span,public String getDroppedName(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.mtc,SMProp.Span,public void setAcceptedName(String acceptedName),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.mtc,SMProp.Span,public void setDroppedName(String droppedName),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.spl,AlwaysSampler,public boolean isSampled(Item span),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.spl,IsChainingSampler,public IsChainingSampler IsChainingSampler(ItemAccessor accessor),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.spl,IsChainingSampler,public boolean isSampled(Item span),2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.spl,NeverSampler,public boolean isSampled(Item span),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.spl,PBSamp,public PBSamp PBSamp(SProps configuration),2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0
train-ticket,org.myproject.ms.monitoring.spl,PBSamp,public boolean isSampled(Item currentSpan),4.666666667,0.666666667,0.0,2.0,2.0,7.0,3.0,5.0,1.0,2.0,4.0,17.0,5.0
train-ticket,org.myproject.ms.monitoring.spl,PBSamp,"static BitSet randomBitSet(int size, int cardinality, Random rnd)",4.0,4.0,0.0,0.0,4.0,8.0,3.0,4.0,3.0,4.0,0.0,18.0,4.0
train-ticket,org.myproject.ms.monitoring.spl,SProps,public float getPercentage(),1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.spl,SProps,public void setPercentage(float percentage),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,"Item createChild(Item parent, String name)",121.25,0.25,0.0,11.0,3.0,2.0,3.0,1.0,2.0,1.0,121.0,17.0,4.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,"private Item createContinuedSpan(Item span, Item saved)",5.0,1.0,0.0,2.0,3.0,5.0,2.0,3.0,2.0,2.0,4.0,6.0,3.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,"private Item sampledSpan(Item span, Sampler sampler)",36.428571429,0.428571429,0.0,6.0,3.0,2.0,2.0,0.0,2.0,2.0,36.0,6.0,2.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,private long createId(),1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,public Callable<V> wrap(Callable<V> callable),2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,6.0,2.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,"public DChainer DChainer(Sampler defaultSampler, Random random, ItemNamer spanNamer, ItemLogger spanLogger, ItemReporter spanReporter)",6.0,6.0,0.0,0.0,6.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,"public DChainer DChainer(Sampler defaultSampler, Random random, ItemNamer spanNamer, ItemLogger spanLogger, ItemReporter spanReporter, ChainKeys traceKeys)",7.0,7.0,0.0,0.0,7.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,"public DChainer DChainer(Sampler defaultSampler, Random random, ItemNamer spanNamer, ItemLogger spanLogger, ItemReporter spanReporter, boolean traceId128)",7.0,7.0,0.0,0.0,7.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,"public DChainer DChainer(Sampler defaultSampler, Random random, ItemNamer spanNamer, ItemLogger spanLogger, ItemReporter spanReporter, boolean traceId128, ChainKeys traceKeys)",8.0,8.0,0.0,0.0,8.0,1.0,1.0,1.0,7.0,0.0,0.0,9.0,2.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,public Item close(Item span),36.285714286,0.285714286,0.0,6.0,2.0,9.0,4.0,6.0,1.0,3.0,36.0,23.0,6.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,public Item continueSpan(Item span),2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,10.0,2.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,public Item createSpan(String name),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,"public Item createSpan(String name, Item parent)",3.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,6.0,2.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,"public Item createSpan(String name, Sampler sampler)",25.5,0.5,0.0,5.0,3.0,2.0,3.0,1.0,2.0,1.0,25.0,16.0,4.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,public Item detach(Item span),9.5,0.5,0.0,3.0,2.0,9.0,3.0,6.0,1.0,3.0,9.0,18.0,5.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,public Item getCurrentSpan(),1.5,0.5,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,public Runnable wrap(Runnable runnable),2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,6.0,2.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,public boolean isTracing(),1.5,0.5,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.trace,DChainer,"public void addTag(String key, String value)",4.666666667,0.666666667,0.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,6.0,3.0
train-ticket,org.myproject.ms.monitoring.trace,ICHolder,private static boolean isCurrent(Item span),2.0,2.0,0.0,0.0,2.0,5.0,2.0,3.0,1.0,2.0,0.0,6.0,3.0
train-ticket,org.myproject.ms.monitoring.trace,ICHolder,"public ICHolder SpanContext(Item span, boolean autoClose)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0
train-ticket,org.myproject.ms.monitoring.trace,ICHolder,static Item getCurrentSpan(),1.5,0.5,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0
train-ticket,org.myproject.ms.monitoring.trace,ICHolder,static boolean isTracing(),1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.trace,ICHolder,static void close(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.trace,ICHolder,static void close(SpanFunction spanFunction),1.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,14.0,5.0
train-ticket,org.myproject.ms.monitoring.trace,ICHolder,"static void push(Item span, boolean autoClose)",2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,6.0,2.0
train-ticket,org.myproject.ms.monitoring.trace,ICHolder,static void removeCurrentSpan(),0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.trace,ICHolder,static void setCurrentSpan(Item span),1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,6.0,2.0
train-ticket,org.myproject.ms.monitoring.trace,ICHolder.NoOpFunction,public void apply(Item span),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
train-ticket,org.myproject.ms.monitoring.trace,ICHolder.SpanContext,"public SpanContext SpanContext(Item span, boolean autoClose)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0
train-ticket,org.myproject.ms.monitoring.trace,ICHolder.SpanFunction,void apply(Item span),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
train-ticket,org.myproject.ms.monitoring.util,ArrayListItemAccum,public List<Item> getSpans(),1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,org.myproject.ms.monitoring.util,ArrayListItemAccum,public String toString(),1.5,0.5,0.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.util,ArrayListItemAccum,public void clear(),0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,org.myproject.ms.monitoring.util,ArrayListItemAccum,public void report(Item span),1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,1.0
train-ticket,org.myproject.ms.monitoring.util,ExceptionUtils,private ExceptionUtils ExceptionUtils(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.util,ExceptionUtils,public static Exception getLastException(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,org.myproject.ms.monitoring.util,ExceptionUtils,public static String getExceptionMessage(Throwable e),2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0
train-ticket,org.myproject.ms.monitoring.util,ExceptionUtils,public static void setFail(boolean fail),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
train-ticket,org.myproject.ms.monitoring.util,ExceptionUtils,public static void warn(String msg),1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,8.0,2.0
train-ticket,org.myproject.ms.monitoring.util,ItemNameUtil,public static String shorten(String name),2.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,7.0,3.0
train-ticket,org.myproject.ms.monitoring.util,ItemNameUtil,public static String toLowerHyphen(String name),2.0,2.0,0.0,0.0,2.0,6.0,3.0,2.0,1.0,4.0,0.0,15.0,4.0
train-ticket,org.myproject.ms.monitoring.util,TextMapUtil,private TextMapUtil TextMapUtil(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
train-ticket,org.myproject.ms.monitoring.util,TextMapUtil,"public static Map<String, String> asMap(Iterable<Map.Entry<String, String>> iterable)",2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,1.0
train-ticket,rebook,RebookApplication,public RestTemplate restTemplate(RestTemplateBuilder builder),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,rebook,RebookApplication,public static void main(String[] args),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,rebook.config,SecurityConfig,protected void configure(HttpSecurity httpSecurity) throws Exception,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
train-ticket,rebook.config,SecurityConfig,public PasswordEncoder passwordEncoder(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,rebook.config,SecurityConfig,public WebMvcConfigurer corsConfigurer(),1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,rebook.controller,RebookController,"public HttpEntity payDifference(@RequestBody RebookInfo info, @RequestHeader HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0
train-ticket,rebook.controller,RebookController,"public HttpEntity rebook(@RequestBody RebookInfo info, @RequestHeader HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0
train-ticket,rebook.controller,RebookController,public String home(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,rebook.controller,RebookControllerTest,public void setUp(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
train-ticket,rebook.controller,RebookControllerTest,public void testHome() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,rebook.controller,RebookControllerTest,public void testPayDifference() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,rebook.controller,RebookControllerTest,public void testRebook() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,rebook.entity,RebookInfo,public RebookInfo RebookInfo(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0
train-ticket,rebook.service,RebookService,"Response payDifference(RebookInfo info, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
train-ticket,rebook.service,RebookService,"Response rebook(RebookInfo info, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
train-ticket,rebook.service,RebookServiceImpl,"private Response createOrder(Order order, String tripId, HttpHeaders httpHeaders)",4.0,4.0,0.0,0.0,4.0,4.0,2.0,3.0,3.0,1.0,0.0,14.0,3.0
train-ticket,rebook.service,RebookServiceImpl,"private Response deleteOrder(String orderId, String tripId, HttpHeaders httpHeaders)",4.0,4.0,0.0,0.0,4.0,5.0,2.0,4.0,3.0,1.0,0.0,14.0,2.0
train-ticket,rebook.service,RebookServiceImpl,"private Response updateOrder(Order info, String tripId, HttpHeaders httpHeaders)",4.0,4.0,0.0,0.0,4.0,3.0,2.0,2.0,3.0,1.0,0.0,14.0,2.0
train-ticket,rebook.service,RebookServiceImpl,"private Response updateOrder(Order order, RebookInfo info, TripAllDetail gtdr, String ticketPrice, HttpHeaders httpHeaders)",6.0,6.0,0.0,0.0,6.0,11.0,3.0,7.0,5.0,4.0,0.0,38.0,7.0
train-ticket,rebook.service,RebookServiceImpl,"private Response<Order> getOrderByRebookInfo(RebookInfo info, HttpHeaders httpHeaders)",3.0,3.0,0.0,0.0,3.0,6.0,2.0,5.0,2.0,1.0,0.0,16.0,3.0
train-ticket,rebook.service,RebookServiceImpl,"private Response<TripAllDetail> getTripAllDetailInformation(TripAllDetailInfo gtdi, String tripId, HttpHeaders httpHeaders)",4.0,4.0,0.0,0.0,4.0,4.0,2.0,3.0,3.0,1.0,0.0,16.0,3.0
train-ticket,rebook.service,RebookServiceImpl,"private Route getRouteByRouteId(String routeId, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,4.0,2.0,3.0,2.0,1.0,0.0,13.0,2.0
train-ticket,rebook.service,RebookServiceImpl,private String getServiceUrl(String serviceName),2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0
train-ticket,rebook.service,RebookServiceImpl,"private boolean checkTime(String travelDate, String travelTime)",3.0,3.0,0.0,0.0,3.0,16.0,9.0,12.0,2.0,4.0,0.0,36.0,10.0
train-ticket,rebook.service,RebookServiceImpl,"private boolean drawBackMoney(String userId, String money, HttpHeaders httpHeaders)",4.0,4.0,0.0,0.0,4.0,5.0,1.0,5.0,3.0,0.0,0.0,8.0,1.0
train-ticket,rebook.service,RebookServiceImpl,"private boolean payDifferentMoney(String orderId, String tripId, String userId, String money, HttpHeaders httpHeaders)",6.0,6.0,0.0,0.0,6.0,2.0,1.0,2.0,5.0,0.0,0.0,13.0,1.0
train-ticket,rebook.service,RebookServiceImpl,private boolean tripGD(String tripId),2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0
train-ticket,rebook.service,RebookServiceImpl,"public Response payDifference(RebookInfo info, HttpHeaders httpHeaders)",3.0,3.0,0.0,0.0,3.0,9.0,3.0,3.0,2.0,6.0,0.0,31.0,5.0
train-ticket,rebook.service,RebookServiceImpl,"public Response rebook(RebookInfo info, HttpHeaders httpHeaders)",3.0,3.0,0.0,0.0,3.0,28.0,5.0,16.0,2.0,12.0,0.0,89.0,18.0
train-ticket,rebook.service,RebookServiceImpl,"public Ticket dipatchSeat(String date, String tripId, String startStationId, String endStataionId, int seatType, int tatalNum, List<String> stations, HttpHeaders httpHeaders)",9.0,9.0,0.0,0.0,9.0,1.0,1.0,1.0,8.0,0.0,0.0,15.0,1.0
train-ticket,rebook.service,RebookServiceImpl,"public TrainType queryTrainTypeByName(String trainTypeName, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0
train-ticket,rebook.service,RebookServiceImpl,public static HttpHeaders getAuthorizationHeadersFrom(HttpHeaders oldHeaders),2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,7.0,2.0
train-ticket,rebook.service,RebookServiceImplTest,public void setUp(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,rebook.service,RebookServiceImplTest,public void testDipatchSeat(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0
train-ticket,rebook.service,RebookServiceImplTest,public void testPayDifference(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,1.0
train-ticket,rebook.service,RebookServiceImplTest,public void testRebook(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,1.0
train-ticket,food,StationFoodApplication,public RestTemplate restTemplate(RestTemplateBuilder builder),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,food,StationFoodApplication,public static void main(String[] args),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,food.config,SecurityConfig,protected void configure(HttpSecurity httpSecurity) throws Exception,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
train-ticket,food.config,SecurityConfig,public PasswordEncoder passwordEncoder(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,food.config,SecurityConfig,public WebMvcConfigurer corsConfigurer(),1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,food.controller,StationFoodController,public HttpEntity getAllFoodStores(@RequestHeader HttpHeaders headers),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
train-ticket,food.controller,StationFoodController,"public HttpEntity getFoodListByStationFoodStoreId(@PathVariable String stationFoodStoreId, @RequestHeader HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0
train-ticket,food.controller,StationFoodController,public HttpEntity getFoodStoresByStationNames(@RequestBody List<String> stationNameList),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
train-ticket,food.controller,StationFoodController,"public HttpEntity getFoodStoresOfStation(@PathVariable String stationName, @RequestHeader HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0
train-ticket,food.controller,StationFoodController,public String home(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,food.controller,StationFoodControllerTest,public void setUp(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
train-ticket,food.controller,StationFoodControllerTest,public void testGetAllFoodStores() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,food.controller,StationFoodControllerTest,public void testGetFoodStoresByStationNames() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,food.controller,StationFoodControllerTest,public void testGetFoodStoresOfStation() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,food.controller,StationFoodControllerTest,public void testHome() throws Exception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,food.entity,StationFoodStore,public StationFoodStore StationFoodStore(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,food.init,InitData,private List<Food> toFoodList(String s),2.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,13.0,2.0
train-ticket,food.init,InitData,public void run(String... args) throws Exception,1.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,30.0,3.0
train-ticket,food.repository,StationFoodRepository,List<StationFoodStore> findAll(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
train-ticket,food.repository,StationFoodRepository,List<StationFoodStore> findByStationName(String stationName),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
train-ticket,food.repository,StationFoodRepository,List<StationFoodStore> findByStationNameIn(List<String> stationNames),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
train-ticket,food.repository,StationFoodRepository,Optional<StationFoodStore> findById(String id),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
train-ticket,food.repository,StationFoodRepository,void deleteById(String id),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
train-ticket,food.service,StationFoodService,"Response createFoodStore(StationFoodStore fs, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
train-ticket,food.service,StationFoodService,Response getFoodStoresByStationNames(List<String> stationNames),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
train-ticket,food.service,StationFoodService,Response getStaionFoodStoreById(String id),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
train-ticket,food.service,StationFoodService,Response listFoodStores(HttpHeaders headers),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
train-ticket,food.service,StationFoodService,"Response listFoodStoresByStationName(String stationName, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
train-ticket,food.service,StationFoodServiceImpl,"public Response createFoodStore(StationFoodStore fs, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,1.0,0.0,14.0,2.0
train-ticket,food.service,StationFoodServiceImpl,public Response getFoodStoresByStationNames(List<String> stationNames),2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,9.0,2.0
train-ticket,food.service,StationFoodServiceImpl,public Response getStaionFoodStoreById(String id),2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,9.0,2.0
train-ticket,food.service,StationFoodServiceImpl,public Response listFoodStores(HttpHeaders headers),2.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,9.0,3.0
train-ticket,food.service,StationFoodServiceImpl,"public Response listFoodStoresByStationName(String stationName, HttpHeaders headers)",3.0,3.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,9.0,3.0
train-ticket,food.service,StationFoodServiceImplTest,public void setUp(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,food.service,StationFoodServiceImplTest,public void testCreateFoodStore1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,food.service,StationFoodServiceImplTest,public void testCreateFoodStore2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,food.service,StationFoodServiceImplTest,public void testGetFoodStoresByStationNames1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0
train-ticket,food.service,StationFoodServiceImplTest,public void testGetFoodStoresByStationNames2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
train-ticket,food.service,StationFoodServiceImplTest,public void testListFoodStores1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,food.service,StationFoodServiceImplTest,public void testListFoodStores2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,food.service,StationFoodServiceImplTest,public void testListFoodStoresByStationName1(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
train-ticket,food.service,StationFoodServiceImplTest,public void testListFoodStoresByStationName2(),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
train-ticket,trainFood,TrainFoodApplication,public RestTemplate restTemplate(RestTemplateBuilder builder),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,trainFood,TrainFoodApplication,public static void main(String[] args),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
train-ticket,trainFood.config,SecurityConfig,protected void configure(HttpSecurity httpSecurity) throws Exception,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
train-ticket,trainFood.config,SecurityConfig,public PasswordEncoder passwordEncoder(),1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,trainFood.config,SecurityConfig,public WebMvcConfigurer corsConfigurer(),1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0
train-ticket,trainFood.controller,TrainFoodController,public HttpEntity getAllTrainFood(@RequestHeader HttpHeaders headers),2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
